Time-Stamp, Data-Prefix, Data-Size, Feature-Changes, Information loss, Age, Geschlecht, Inzidenzort, Diagnose_ICD10_Code, Geburtsdatum, Diagnosedatum, Average-Risk, Lowest-Risk, Highest-Risk, Avg EquivClassSize, Max EquivClassSize, NumOfEquivClasses, NumOfRecordsSuppressedRecords, NumOfSuppressedRecords, privacyModel1, privacyModel2
2023-11-23 13:30:33.493, zfkd_, 50000, Minimum Gen set again, 0.01925682701291409, 1, 0, 3, -1, -1, -1, 0.021666366023289838, 0.0035587188612099642, 0.3333333333333333, 46, 281, 1081, 50000, 107, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:33.546, zfkd_, 50000, Minimum Gen set again, 0.06911894194484214, 1, 0, 4, -1, -1, -1, 0.005841869398207427, 9.267840593141798E-4, 0.3333333333333333, 171, 1079, 292, 50000, 16, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:33.583, zfkd_, 50000, Minimum Gen set again, 0.27514815561966666, 1, 0, 5, -1, -1, -1, 7.599999999999999E-4, 2.8555111364934324E-4, 0.0196078431372549, 1315, 3502, 38, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:33.633, zfkd_, 50000, Minimum Gen set again, 0.2758204721856685, 1, 1, 0, -1, -1, -1, 0.015332572709621888, 0.005319148936170213, 0.3333333333333333, 65, 188, 766, 50000, 41, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:33.709, zfkd_, 50000, Minimum Gen set again, 0.2758204721856685, 1, 1, 1, -1, -1, -1, 0.015332572709621888, 0.005319148936170213, 0.3333333333333333, 65, 188, 766, 50000, 41, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:33.75, zfkd_, 50000, Minimum Gen set again, 0.2758204721856685, 1, 1, 2, -1, -1, -1, 0.015332572709621888, 0.005319148936170213, 0.3333333333333333, 65, 188, 766, 50000, 41, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:33.83, zfkd_, 50000, Minimum Gen set again, 0.2818973699795071, 1, 1, 3, -1, -1, -1, 0.011405246413350141, 0.001968503937007874, 0.3333333333333333, 87, 508, 570, 50000, 23, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:33.886, zfkd_, 50000, Minimum Gen set again, 0.34662235427572874, 1, 1, 4, -1, -1, -1, 0.003000060001200024, 4.894762604013706E-4, 0.25, 333, 2043, 150, 50000, 1, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:33.938, zfkd_, 50000, Minimum Gen set again, 0.6065860029998416, 1, 1, 5, -1, -1, -1, 3.7999999999999997E-4, 1.5015015015015014E-4, 0.009433962264150943, 2631, 6660, 19, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:33.983, zfkd_, 50000, Minimum Gen set again, 0.02757803703745121, 2, 0, 0, -1, -1, -1, 0.016273018414731784, 0.005747126436781609, 0.3333333333333333, 61, 174, 813, 50000, 40, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:34.057, zfkd_, 50000, Minimum Gen set again, 0.02757803703745121, 2, 0, 1, -1, -1, -1, 0.016273018414731784, 0.005747126436781609, 0.3333333333333333, 61, 174, 813, 50000, 40, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:34.103, zfkd_, 50000, Minimum Gen set again, 0.02757803703745121, 2, 0, 2, -1, -1, -1, 0.016273018414731784, 0.005747126436781609, 0.3333333333333333, 61, 174, 813, 50000, 40, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:34.166, zfkd_, 50000, Minimum Gen set again, 0.032398064074359745, 2, 0, 3, -1, -1, -1, 0.012085801184568593, 0.0022471910112359553, 0.3333333333333333, 82, 445, 604, 50000, 24, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:34.245, zfkd_, 50000, Minimum Gen set again, 0.08437827478983162, 2, 0, 4, -1, -1, -1, 0.003180127205088204, 5.070993914807302E-4, 0.3333333333333333, 314, 1972, 159, 50000, 2, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:34.443, zfkd_, 50000, Minimum Gen set again, 0.29368487800099397, 2, 0, 5, -1, -1, -1, 4.0E-4, 1.5590894917368256E-4, 0.0072992700729927005, 2500, 6414, 20, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:34.526, zfkd_, 50000, Minimum Gen set again, 0.2937008114182724, 2, 1, 0, -1, -1, -1, 0.008380167603352067, 0.003048780487804878, 0.3333333333333333, 119, 328, 419, 50000, 1, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:34.573, zfkd_, 50000, Minimum Gen set again, 0.2937008114182724, 2, 1, 1, -1, -1, -1, 0.008380167603352067, 0.003048780487804878, 0.3333333333333333, 119, 328, 419, 50000, 1, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:34.625, zfkd_, 50000, Minimum Gen set again, 0.2937008114182724, 2, 1, 2, -1, -1, -1, 0.008380167603352067, 0.003048780487804878, 0.3333333333333333, 119, 328, 419, 50000, 1, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:34.677, zfkd_, 50000, Minimum Gen set again, 0.30015080183633747, 2, 1, 3, -1, -1, -1, 0.006200000000000001, 0.0011299435028248588, 0.25, 161, 885, 310, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:34.719, zfkd_, 50000, Minimum Gen set again, 0.36618189460054995, 2, 1, 4, -1, -1, -1, 0.0016, 2.588661661920787E-4, 0.2, 625, 3863, 80, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:34.79, zfkd_, 50000, Minimum Gen set again, 0.6299408097241332, 2, 1, 5, -1, -1, -1, 2.0E-4, 8.109642364771714E-5, 0.003401360544217687, 5000, 12331, 10, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:34.839, zfkd_, 50000, Minimum Gen set again, 0.05562244413708162, 3, 0, 0, -1, -1, -1, 0.009567462620844258, 0.003115264797507788, 0.3333333333333333, 104, 321, 478, 50000, 39, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:34.896, zfkd_, 50000, Minimum Gen set again, 0.05562244413708162, 3, 0, 1, -1, -1, -1, 0.009567462620844258, 0.003115264797507788, 0.3333333333333333, 104, 321, 478, 50000, 39, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:34.944, zfkd_, 50000, Minimum Gen set again, 0.05562244413708162, 3, 0, 2, -1, -1, -1, 0.009567462620844258, 0.003115264797507788, 0.3333333333333333, 104, 321, 478, 50000, 39, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:34.985, zfkd_, 50000, Minimum Gen set again, 0.060581558708870276, 3, 0, 3, -1, -1, -1, 0.0071432859115192985, 0.0011695906432748538, 0.3333333333333333, 139, 855, 357, 50000, 23, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.04, zfkd_, 50000, Minimum Gen set again, 0.11401207318511886, 3, 0, 4, -1, -1, -1, 0.0019000760030401214, 2.722570106180234E-4, 0.3333333333333333, 526, 3673, 95, 50000, 2, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.101, zfkd_, 50000, Minimum Gen set again, 0.32903975650324946, 3, 0, 5, -1, -1, -1, 2.3999999999999998E-4, 8.389965601141036E-5, 0.0072992700729927005, 4166, 11919, 12, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.14, zfkd_, 50000, Minimum Gen set again, 0.32905554197366294, 3, 1, 0, -1, -1, -1, 0.00502010040200804, 0.001697792869269949, 0.3333333333333333, 199, 589, 251, 50000, 1, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.18, zfkd_, 50000, Minimum Gen set again, 0.32905554197366294, 3, 1, 1, -1, -1, -1, 0.00502010040200804, 0.001697792869269949, 0.3333333333333333, 199, 589, 251, 50000, 1, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.219, zfkd_, 50000, Minimum Gen set again, 0.32905554197366294, 3, 1, 2, -1, -1, -1, 0.00502010040200804, 0.001697792869269949, 0.3333333333333333, 199, 589, 251, 50000, 1, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.27, zfkd_, 50000, Minimum Gen set again, 0.33568238639390113, 3, 1, 3, -1, -1, -1, 0.00372, 6.150061500615006E-4, 0.25, 268, 1626, 186, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.322, zfkd_, 50000, Minimum Gen set again, 0.40351803087062743, 3, 1, 4, -1, -1, -1, 9.599999999999999E-4, 1.4126289023873428E-4, 0.2, 1041, 7079, 48, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.367, zfkd_, 50000, Minimum Gen set again, 0.6744851653656008, 3, 1, 5, -1, -1, -1, 1.1999999999999999E-4, 4.385195579722856E-5, 0.003401360544217687, 8333, 22804, 6, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.424, zfkd_, 50000, Minimum Gen set again, 0.2599210498948732, 4, 0, 0, -1, -1, -1, 0.00168, 0.0014970059880239522, 0.0019646365422396855, 595, 668, 84, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.462, zfkd_, 50000, Minimum Gen set again, 0.2599210498948732, 4, 0, 1, -1, -1, -1, 0.00168, 0.0014970059880239522, 0.0019646365422396855, 595, 668, 84, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.501, zfkd_, 50000, Minimum Gen set again, 0.2599210498948732, 4, 0, 2, -1, -1, -1, 0.00168, 0.0014970059880239522, 0.0019646365422396855, 595, 668, 84, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.563, zfkd_, 50000, Minimum Gen set again, 0.2662182198515588, 4, 0, 3, -1, -1, -1, 0.00124, 5.238344683080147E-4, 0.0018656716417910447, 806, 1909, 62, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.6, zfkd_, 50000, Minimum Gen set again, 0.3305259698576839, 4, 0, 4, -1, -1, -1, 3.2E-4, 1.2306177701206005E-4, 0.0017857142857142857, 3125, 8126, 16, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.639, zfkd_, 50000, Minimum Gen set again, 0.5874010519681996, 4, 0, 5, -1, -1, -1, 4.0E-5, 3.824238020574401E-5, 4.1926963230053246E-5, 25000, 26149, 2, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.682, zfkd_, 50000, Minimum Gen set again, 0.5874010519681996, 4, 1, 0, -1, -1, -1, 8.4E-4, 8.019246190858059E-4, 9.049773755656109E-4, 1190, 1247, 42, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.717, zfkd_, 50000, Minimum Gen set again, 0.5874010519681996, 4, 1, 1, -1, -1, -1, 8.4E-4, 8.019246190858059E-4, 9.049773755656109E-4, 1190, 1247, 42, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.76, zfkd_, 50000, Minimum Gen set again, 0.5874010519681996, 4, 1, 2, -1, -1, -1, 8.4E-4, 8.019246190858059E-4, 9.049773755656109E-4, 1190, 1247, 42, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.812, zfkd_, 50000, Minimum Gen set again, 0.5953349889513933, 4, 1, 3, -1, -1, -1, 6.2E-4, 2.7464982147761604E-4, 8.857395925597874E-4, 1612, 3641, 31, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.851, zfkd_, 50000, Minimum Gen set again, 0.6763576768554875, 4, 1, 4, -1, -1, -1, 1.6E-4, 6.453278265358803E-5, 8.857395925597874E-4, 6250, 15496, 8, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:35.897, zfkd_, 50000, Minimum Gen set again, 1.0, 4, 1, 5, -1, -1, -1, 2.0E-5, 2.0E-5, 2.0E-5, 50000, 50000, 1, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:36.396, zfkd_, 75000, Minimum Gen set again, 0.0245733333, 0, 0, 0, -1, -1, -1, 0.07802397583279796, 0.022222222222222223, 0.3333333333333333, 12, 45, 5708, 75000, 1843, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:36.521, zfkd_, 75000, Minimum Gen set again, 0.0245733333, 0, 0, 1, -1, -1, -1, 0.07802397583279796, 0.022222222222222223, 0.3333333333333333, 12, 45, 5708, 75000, 1843, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:36.625, zfkd_, 75000, Minimum Gen set again, 0.0245733333, 0, 0, 2, -1, -1, -1, 0.07802397583279796, 0.022222222222222223, 0.3333333333333333, 12, 45, 5708, 75000, 1843, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:36.76, zfkd_, 75000, Minimum Gen set again, 0.021428485485390336, 0, 0, 3, -1, -1, -1, 0.0596201553540201, 0.01098901098901099, 0.3333333333333333, 16, 91, 4398, 75000, 1233, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:36.847, zfkd_, 75000, Minimum Gen set again, 0.0583151341986512, 0, 0, 4, -1, -1, -1, 0.017545266252421997, 0.0028011204481792717, 0.3333333333333333, 56, 357, 1313, 75000, 165, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:36.94, zfkd_, 75000, Minimum Gen set again, 0.2599210498948732, 0, 0, 5, -1, -1, -1, 0.00248, 9.225092250922509E-4, 0.14285714285714285, 403, 1084, 186, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:37.045, zfkd_, 75000, Minimum Gen set again, 0.2674692819833735, 0, 1, 0, -1, -1, -1, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:37.131, zfkd_, 75000, Minimum Gen set again, 0.2674692819833735, 0, 1, 1, -1, -1, -1, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:37.41, zfkd_, 75000, Minimum Gen set again, 0.2674692819833735, 0, 1, 2, -1, -1, -1, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:37.501, zfkd_, 75000, Minimum Gen set again, 0.27100593051075617, 0, 1, 3, -1, -1, -1, 0.033229184825607126, 0.005988023952095809, 0.3333333333333333, 30, 167, 2478, 75000, 427, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:37.571, zfkd_, 75000, Minimum Gen set again, 0.33112134353776246, 0, 1, 4, -1, -1, -1, 0.009325470942953199, 0.0014285714285714286, 0.3333333333333333, 107, 700, 699, 75000, 44, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:37.627, zfkd_, 75000, Minimum Gen set again, 0.5874010519681996, 0, 1, 5, -1, -1, -1, 0.00124, 4.833252779120348E-4, 0.043478260869565216, 806, 2069, 93, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:37.697, zfkd_, 75000, Minimum Gen set again, 0.01366688311863995, 1, 0, 0, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:37.765, zfkd_, 75000, Minimum Gen set again, 0.01366688311863995, 1, 0, 1, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:37.842, zfkd_, 75000, Minimum Gen set again, 0.01366688311863995, 1, 0, 2, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:37.913, zfkd_, 75000, Minimum Gen set again, 0.018118451049361495, 1, 0, 3, -1, -1, -1, 0.014947683109118086, 0.0026041666666666665, 0.3333333333333333, 66, 384, 1120, 75000, 72, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:37.98, zfkd_, 75000, Minimum Gen set again, 0.06905475924505211, 1, 0, 4, -1, -1, -1, 0.003933962767376113, 5.91715976331361E-4, 0.3333333333333333, 254, 1690, 295, 75000, 12, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:38.078, zfkd_, 75000, Minimum Gen set again, 0.27514815561966666, 1, 0, 5, -1, -1, -1, 5.066666666666667E-4, 1.8925056775170325E-4, 0.011363636363636364, 1973, 5284, 38, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:38.142, zfkd_, 75000, Minimum Gen set again, 0.27523562147775293, 1, 1, 0, -1, -1, -1, 0.010547791764454875, 0.003663003663003663, 0.3333333333333333, 94, 273, 791, 75000, 8, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:38.22, zfkd_, 75000, Minimum Gen set again, 0.27523562147775293, 1, 1, 1, -1, -1, -1, 0.010547791764454875, 0.003663003663003663, 0.3333333333333333, 94, 273, 791, 75000, 8, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:38.317, zfkd_, 75000, Minimum Gen set again, 0.27523562147775293, 1, 1, 2, -1, -1, -1, 0.010547791764454875, 0.003663003663003663, 0.3333333333333333, 94, 273, 791, 75000, 8, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:38.503, zfkd_, 75000, Minimum Gen set again, 0.2815982998996629, 1, 1, 3, -1, -1, -1, 0.007813750066670223, 0.001336898395721925, 0.3333333333333333, 127, 748, 586, 75000, 4, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:38.639, zfkd_, 75000, Minimum Gen set again, 0.3467360724916084, 1, 1, 4, -1, -1, -1, 0.0020133601781357085, 3.061849357011635E-4, 0.25, 496, 3266, 151, 75000, 1, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:38.883, zfkd_, 75000, Minimum Gen set again, 0.6065860029998416, 1, 1, 5, -1, -1, -1, 2.5333333333333333E-4, 9.877518767285657E-5, 0.005649717514124294, 3947, 10124, 19, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:39.02, zfkd_, 75000, Minimum Gen set again, 0.026928313142613458, 2, 0, 0, -1, -1, -1, 0.011108147753033738, 0.0035460992907801418, 0.3333333333333333, 90, 282, 833, 75000, 10, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:39.163, zfkd_, 75000, Minimum Gen set again, 0.026928313142613458, 2, 0, 1, -1, -1, -1, 0.011108147753033738, 0.0035460992907801418, 0.3333333333333333, 90, 282, 833, 75000, 10, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:39.259, zfkd_, 75000, Minimum Gen set again, 0.026928313142613458, 2, 0, 2, -1, -1, -1, 0.011108147753033738, 0.0035460992907801418, 0.3333333333333333, 90, 282, 833, 75000, 10, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:39.4, zfkd_, 75000, Minimum Gen set again, 0.03203532207843285, 2, 0, 3, -1, -1, -1, 0.00821399045256954, 0.0014184397163120568, 0.3333333333333333, 121, 705, 616, 75000, 6, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:39.493, zfkd_, 75000, Minimum Gen set again, 0.08444813953734354, 2, 0, 4, -1, -1, -1, 0.002120028267043561, 3.3101621979476995E-4, 0.3333333333333333, 471, 3021, 159, 75000, 1, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:39.835, zfkd_, 75000, Minimum Gen set again, 0.29368487800099397, 2, 0, 5, -1, -1, -1, 2.666666666666667E-4, 1.0151253679829459E-4, 0.004405286343612335, 3750, 9851, 20, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:39.968, zfkd_, 75000, Minimum Gen set again, 0.29368487800099397, 2, 1, 0, -1, -1, -1, 0.0056, 0.0019880715705765406, 0.16666666666666666, 178, 503, 420, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:40.04, zfkd_, 75000, Minimum Gen set again, 0.29368487800099397, 2, 1, 1, -1, -1, -1, 0.0056, 0.0019880715705765406, 0.16666666666666666, 178, 503, 420, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:40.124, zfkd_, 75000, Minimum Gen set again, 0.29368487800099397, 2, 1, 2, -1, -1, -1, 0.0056, 0.0019880715705765406, 0.16666666666666666, 178, 503, 420, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:40.196, zfkd_, 75000, Minimum Gen set again, 0.30018481808467357, 2, 1, 3, -1, -1, -1, 0.0041333333333333335, 7.309941520467836E-4, 0.16666666666666666, 241, 1368, 310, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:40.267, zfkd_, 75000, Minimum Gen set again, 0.3663026651450827, 2, 1, 4, -1, -1, -1, 0.0010666666666666667, 1.736714136853074E-4, 0.16666666666666666, 937, 5758, 80, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:40.33, zfkd_, 75000, Minimum Gen set again, 0.6299408097241332, 2, 1, 5, -1, -1, -1, 1.3333333333333334E-4, 5.348737697903295E-5, 0.002188183807439825, 7500, 18696, 10, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:40.397, zfkd_, 75000, Minimum Gen set again, 0.05498409969375784, 3, 0, 0, -1, -1, -1, 0.006627550340045339, 0.00205761316872428, 0.3333333333333333, 150, 486, 497, 75000, 10, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:40.461, zfkd_, 75000, Minimum Gen set again, 0.05498409969375784, 3, 0, 1, -1, -1, -1, 0.006627550340045339, 0.00205761316872428, 0.3333333333333333, 150, 486, 497, 75000, 10, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:40.551, zfkd_, 75000, Minimum Gen set again, 0.05498409969375784, 3, 0, 2, -1, -1, -1, 0.006627550340045339, 0.00205761316872428, 0.3333333333333333, 150, 486, 497, 75000, 10, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:40.663, zfkd_, 75000, Minimum Gen set again, 0.06023187329361934, 3, 0, 3, -1, -1, -1, 0.004907059231405179, 7.692307692307692E-4, 0.3333333333333333, 203, 1300, 368, 75000, 6, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:40.735, zfkd_, 75000, Minimum Gen set again, 0.11407830711134648, 3, 0, 4, -1, -1, -1, 0.0012666835557807437, 1.7917935853789643E-4, 0.3333333333333333, 789, 5581, 95, 75000, 1, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:40.804, zfkd_, 75000, Minimum Gen set again, 0.32903236950156645, 3, 0, 5, -1, -1, -1, 1.6E-4, 5.530055853564121E-5, 0.004405286343612335, 6250, 18083, 12, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:40.854, zfkd_, 75000, Minimum Gen set again, 0.32903236950156645, 3, 1, 0, -1, -1, -1, 0.00336, 0.0011037527593818985, 0.16666666666666666, 297, 906, 252, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:40.908, zfkd_, 75000, Minimum Gen set again, 0.32903236950156645, 3, 1, 1, -1, -1, -1, 0.00336, 0.0011037527593818985, 0.16666666666666666, 297, 906, 252, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:40.978, zfkd_, 75000, Minimum Gen set again, 0.32903236950156645, 3, 1, 2, -1, -1, -1, 0.00336, 0.0011037527593818985, 0.16666666666666666, 297, 906, 252, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:41.028, zfkd_, 75000, Minimum Gen set again, 0.33570990814944746, 3, 1, 3, -1, -1, -1, 0.00248, 3.9761431411530816E-4, 0.16666666666666666, 403, 2515, 186, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:41.093, zfkd_, 75000, Minimum Gen set again, 0.40363430027871083, 3, 1, 4, -1, -1, -1, 6.4E-4, 9.297136481963555E-5, 0.16666666666666666, 1562, 10756, 48, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:41.141, zfkd_, 75000, Minimum Gen set again, 0.6744758583266846, 3, 1, 5, -1, -1, -1, 8.0E-5, 2.8949425353906726E-5, 0.002188183807439825, 12500, 34543, 6, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:41.185, zfkd_, 75000, Minimum Gen set again, 0.2599210498948732, 4, 0, 0, -1, -1, -1, 0.00112, 0.0010090817356205853, 0.0013227513227513227, 892, 991, 84, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:41.249, zfkd_, 75000, Minimum Gen set again, 0.2599210498948732, 4, 0, 1, -1, -1, -1, 0.00112, 0.0010090817356205853, 0.0013227513227513227, 892, 991, 84, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:41.29, zfkd_, 75000, Minimum Gen set again, 0.2599210498948732, 4, 0, 2, -1, -1, -1, 0.00112, 0.0010090817356205853, 0.0013227513227513227, 892, 991, 84, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:41.366, zfkd_, 75000, Minimum Gen set again, 0.26625134831123676, 4, 0, 3, -1, -1, -1, 8.266666666666666E-4, 3.5211267605633805E-4, 0.0013227513227513227, 1209, 2840, 62, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:41.413, zfkd_, 75000, Minimum Gen set again, 0.33064358841677155, 4, 0, 4, -1, -1, -1, 2.1333333333333333E-4, 8.320159747067144E-5, 0.001201923076923077, 4687, 12019, 16, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:41.463, zfkd_, 75000, Minimum Gen set again, 0.5874010519681996, 4, 0, 5, -1, -1, -1, 2.6666666666666667E-5, 2.5568908207619536E-5, 2.7862914460852604E-5, 37500, 39110, 2, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:41.537, zfkd_, 75000, Minimum Gen set again, 0.5874010519681996, 4, 1, 0, -1, -1, -1, 5.6E-4, 5.299417064122947E-4, 6.064281382656155E-4, 1785, 1887, 42, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:41.617, zfkd_, 75000, Minimum Gen set again, 0.5874010519681996, 4, 1, 1, -1, -1, -1, 5.6E-4, 5.299417064122947E-4, 6.064281382656155E-4, 1785, 1887, 42, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 13:30:41.76, zfkd_, 75000, Minimum Gen set again, 0.5874010519681996, 4, 1, 2, -1, -1, -1, 5.6E-4, 5.299417064122947E-4, 6.064281382656155E-4, 1785, 1887, 42, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity
